product_id,product_name,category,brand,price_zar,cost_zar,margin_pct,weight_kg,anomaly_raw
LIB-04327267,Premium Chocolate Spread 125g,Spreads,Bonne Maman,288.24,161.76,43.88,3.175,-0.056015891441483556
LIB-02128500,Select Chocolate Spread 750ml,Spreads,Bonne Maman,216.75,172.26,20.53,2.323,-0.05598652730515219
LIB-03310318,Traditional Beef Burger Patties 1kg,Value-added Meats,Finlar Fine Foods,225.48,160.04,29.02,3.637,-0.05582343495239017
LIB-04317497,Classic Peri-Peri Chicken Strips 250ml,Value-added Meats,Finlar Fine Foods,243.86,170.51,30.08,3.549,-0.05582343495239017
LIB-04547357,Select Chicken Nuggets 750ml,Value-added Meats,Finlar Fine Foods,226.65,154.17,31.98,3.664,-0.05582343495239017
LIB-03998837,Organic Instant Cappuccino 400g,Beverages,Chamonix,202.13,160.5,20.6,2.483,-0.055485443801493894
LIB-00176889,Everyday Cottage Pie 750ml,Convenience Meals,Millennium Foods,182.21,144.58,20.65,3.338,-0.055485443801493894
LIB-04721221,traditional couscous 750g,Meal ingredients,Rialto,224.47,139.7,37.76,4.46,-0.05539894298892978
LIB-04623329,Gourmet Butter Chicken Meal 500ml,Convenience Meals,Millennium Foods,235.49,165.24,29.83,3.698,-0.055322461757464914
LIB-03759694,Traditional Beef Burger Patties 250g,Value-added Meats,Finlar Fine Foods,197.54,156.28,20.89,3.026,-0.055217234592109476
LIB-04988339,Family Pack Instant Cappuccino 750ml,Beverages,Khoisan Gourmet,251.78,130.1,48.33,3.738,-0.05517774636998318
LIB-01988731,Family Pack Chocolate Spread 2kg,Spreads,Cape Coastal Honey,205.94,147.39,28.43,4.325,-0.05515870700955916
LIB-01846538,Classic White Wine Vinegar 500g,Wet condiments,Dickon Hall Foods,226.34,166.42,26.47,3.849,-0.05515870700955916
LIB-04769479,Organic Hot Chocolate 250g,Beverages,Chamonix,216.4,158.36,26.82,3.784,-0.05515870700955916
LIB-04904405,Everyday Sweet Chilli Sauce 1L,Wet condiments,Tabasco,192.97,152.04,21.21,3.657,-0.05515870700955916
LIB-02418500,Family Pack Green Tea 500g,Beverages,Rialto,190.57,151.9,20.29,3.062,-0.0549846992094124
LIB-01542106,Traditional Veg Curry Meal 250ml,Dairy,Retailer Brands,171.38,136.1,20.59,4.172,-0.0549846992094124
LIB-03854972,Family Pack Crumbed Chicken Schnitzel 500g,Value-added Meats,Finlar Fine Foods,198.15,154.38,22.09,3.459,-0.0546581834083516
LIB-03575897,Organic Cordon Bleu 400g,Value-added Meats,Finlar Fine Foods,201.05,152.97,23.91,4.178,-0.0546581834083516
LIB-01961091,Everyday Pasta Shells 750g,Meal ingredients,Montagu Foods,182.39,142.24,22.01,4.941,-0.0546581834083516
LIB-02429877,Family Pack Cordon Bleu 500g,Value-added Meats,Finlar Fine Foods,184.5,147.13,20.25,3.158,-0.05448429329968252
LIB-02818588,Traditional Fynbos Honey 125g,Spreads,Bonne Maman,203.51,161.7,20.54,2.299,-0.05448429329968252
LIB-01374015,Gourmet Rooibos Tea 750ml,Beverages,Chamonix,219.29,150.94,31.17,3.618,-0.05432153164934583
LIB-03102539,Traditional Crumbed Chicken Schnitzel 125g,Value-added Meats,Finlar Fine Foods,196.77,136.25,30.76,5.22,-0.05432153164934583
LIB-00771057,Classic Hot Chocolate 750g,Beverages,Rialto,199.37,140.74,29.41,4.039,-0.05432153164934583
LIB-00693896,Family Pack Apricot Jam 1L,Spreads,Bonne Maman,246.49,134.91,45.27,3.723,-0.0542511919871268
LIB-03031481,Family Pack Beef Burger Patties 750g,Value-added Meats,Finlar Fine Foods,206.15,111.5,45.91,3.802,-0.05417701195433278
LIB-02909532,Everyday Lasagne Ready Meal 500g,Convenience Meals,Retailer Brands,244.72,126.75,48.21,3.853,-0.05417701195433278
LIB-00990048,Organic Green Tea 750ml,Beverages,Rialto,216.02,117.0,45.84,3.54,-0.05417701195433278
LIB-01758177,Classic Apricot Jam 1kg,Spreads,Bonne Maman,257.56,135.54,47.38,3.64,-0.05417701195433278
LIB-04863965,Everyday Apricot Jam 1L,Spreads,Goldcrest,216.84,142.82,34.14,5.799,-0.054163448923355895
LIB-01395195,Premium Couscous 750g,Meal ingredients,Rialto,207.54,150.81,27.33,3.879,-0.05415799834002677
LIB-04474160,Organic Cordon Bleu 400g,Value-added Meats,Finlar Fine Foods,201.57,152.35,24.42,4.313,-0.05415799834002677
LIB-03266028,Family Pack Balsamic Reduction 250ml,Wet condiments,Maille,194.69,141.2,27.47,4.667,-0.05415799834002677
LIB-00253026,Everyday Chocolate Spread 750g,Spreads,Bonne Maman,191.62,150.64,21.39,4.0,-0.05415799834002677
LIB-02344303,Everyday Hot Chocolate 250ml,Beverages,Chamonix,227.04,169.17,25.49,3.602,-0.05415799834002677
LIB-01452718,Organic Hot Chocolate 2kg,Beverages,Rialto,199.1,156.75,21.27,3.118,-0.05415799834002677
LIB-04167930,Premium Hot Chocolate 400g,Beverages,Chamonix,177.19,141.65,20.06,2.942,-0.05414772069986684
LIB-01345938,Select Fynbos Honey 2kg,Spreads,Bonne Maman,215.74,109.71,49.15,3.671,-0.05414772069986684
LIB-03587295,Organic Soy Sauce 400g,Wet condiments,Tabasco,246.88,164.52,33.36,3.629,-0.05408927769667926
LIB-02554755,Family Pack Beef Burger Patties 250ml,Value-added Meats,Finlar Fine Foods,264.8,172.21,34.97,3.662,-0.05408927769667926
LIB-02221315,Gourmet Cordon Bleu 750g,Value-added Meats,Finlar Fine Foods,176.89,140.33,20.67,3.762,-0.0539842258432337
LIB-02566743,Family Pack Instant Cappuccino 250ml,Beverages,Khoisan Gourmet,208.24,145.57,30.1,3.9,-0.053821574277957085
LIB-04406918,Select Peri-Peri Rub 2kg,Dry condiments,Khoisan Gourmet,193.65,137.01,29.25,4.694,-0.053821574277957085
LIB-04706542,Organic Apricot Jam 500g,Spreads,Goldcrest,226.13,136.03,39.84,4.254,-0.05373446084020894
LIB-01516831,Classic Pepper Sauce 500g,Wet condiments,Kikkoman,215.94,124.71,42.25,4.498,-0.05373446084020894
LIB-00639066,Everyday Hot Chocolate 750g,Beverages,Chamonix,194.08,153.32,21.0,3.139,-0.05371656048176443
LIB-04814933,Traditional Beef Burger Patties 250ml,Value-added Meats,Finlar Fine Foods,227.97,122.8,46.13,3.579,-0.053677152329921096
LIB-01452052,Premium Crumbed Chicken Schnitzel 500ml,Value-added Meats,Finlar Fine Foods,221.43,120.54,45.56,3.752,-0.053677152329921096
LIB-04381512,Family Pack Iced Tea Concentrate 1kg,Beverages,Rialto,230.89,121.29,47.47,3.67,-0.053677152329921096
LIB-01957735,EVERYDAY DIJON MUSTARD 400G,Wet condiments,Tabasco,201.03,107.47,46.54,5.925,-0.053665327470728275
LIB-00684247,Gourmet Rooibos Tea 250ml,Beverages,Chamonix,211.05,137.8,34.71,4.463,-0.05366359847240165
LIB-00043844,Classic Couscous 500ml,Meal ingredients,Rialto,223.5,142.35,36.31,6.588,-0.05366359847240165
LIB-03044223,Select Green Tea 250ml,Beverages,Chamonix,225.08,146.05,35.11,4.647,-0.05366359847240165
LIB-00891308,Premium Chocolate Spread 250ml,Spreads,Cape Coastal Honey,209.65,152.84,27.1,3.999,-0.053658151575615376
LIB-03077241,Traditional Beef Burger Patties 500g,Value-added Meats,Finlar Fine Foods,224.22,160.04,28.62,3.588,-0.053658151575615376
LIB-01330594,Everyday Atlantic Sea Salt Grinder 1kg,Dry condiments,Cape Foods,187.95,149.24,20.6,3.069,-0.053484496611150734
LIB-03407738,family pack rooibos tea 125g,Beverages,Khoisan Gourmet,202.56,161.53,20.26,2.381,-0.053484496611150734
LIB-03561418,Traditional White Wine Vinegar 125g,Wet condiments,Maille,164.92,131.62,20.19,4.245,-0.053484496611150734
LIB-02385386,Traditional Chicken Nuggets 250ml,Value-added Meats,Finlar Fine Foods,215.1,130.54,39.31,4.177,-0.0533982295831571
LIB-02329424,Select Green Tea 250ml,Beverages,Rialto,243.24,152.12,37.46,3.97,-0.05332413515584211
LIB-00197948,Classic Crumbed Chicken Schnitzel 1L,Value-added Meats,Finlar Fine Foods,219.6,153.49,30.1,3.631,-0.05332195505647719
LIB-01555497,Select Rooibos Tea 125g,Beverages,Chamonix,225.13,151.24,32.82,4.036,-0.05332195505647719
LIB-01083069,Premium Strawberry Preserve 750g,Spreads,Bonne Maman,210.62,143.81,31.72,3.906,-0.05332195505647719
LIB-01259461,Family Pack Apricot Jam 2kg,Spreads,Dickon Hall Foods,186.22,147.24,20.93,3.58,-0.053217012287151366
LIB-04981725,Traditional Lasagne Ready Meal 250ml,Convenience Meals,Finlar Fine Foods,232.1,184.06,20.7,2.373,-0.053217012287151366
LIB-02410566,Organic Instant Cappuccino 2kg,Beverages,Rialto,218.25,167.24,23.37,3.309,-0.05315864288630301
LIB-00191125,Select Beef Burger Patties 250ml,Value-added Meats,Finlar Fine Foods,221.83,172.15,22.4,2.986,-0.05315864288630301
LIB-00223167,Premium Instant Cappuccino 250ml,Beverages,Chamonix,320.63,250.38,21.91,2.945,-0.05315864288630301
LIB-00902724,Premium Instant Cappuccino 750ml,Beverages,Rialto,211.17,155.91,26.17,3.458,-0.05315864288630301
LIB-03549278,Gourmet Chocolate Spread 750ml,Spreads,Bonne Maman,210.53,164.06,22.07,3.057,-0.05315864288630301
LIB-03902807,Select Soy Sauce 750ml,Wet condiments,Maille,206.87,161.33,22.01,3.029,-0.05315864288630301
LIB-02068062,select rooibos tea 1kg,Beverages,Chamonix,210.53,118.38,43.77,3.854,-0.05308841388181862
LIB-04113429,Classic Crumbed Chicken Schnitzel 1L,Value-added Meats,Retailer Brands,213.92,132.37,38.12,4.51,-0.05289889669402914
LIB-04901959,Classic Pasta Shells 750ml,Meal ingredients,Goldcrest,217.35,134.94,37.92,4.466,-0.05289889669402914
LIB-01240313,Classic Green Tea 2kg,Beverages,Chamonix,268.77,165.91,38.27,3.546,-0.052824852381034404
LIB-02633715,organic instant cappuccino 125g,Beverages,Rialto,201.53,139.04,31.01,3.809,-0.05282267375619609
LIB-02300662,Organic Green Tea 250g,Beverages,Chamonix,203.07,115.05,43.34,4.946,-0.052735678118247975
LIB-01734166,Gourmet Chocolate Spread 1L,Spreads,Bonne Maman,231.71,126.24,45.52,3.642,-0.05267844710382319
LIB-01866883,Select Hot Chocolate 2kg,Beverages,Khoisan Gourmet,199.56,107.04,46.36,5.012,-0.05266663823488493
LIB-02574698,Premium Couscous 750g,Meal ingredients,Cape Foods,225.11,175.67,21.96,3.065,-0.05265947204343002
LIB-04454465,Family Pack Green Tea 250ml,Beverages,Chamonix,186.62,147.27,21.09,3.944,-0.05265947204343002
LIB-03062813,Select BBQ Spice Blend 1L,Dry condiments,Khoisan Gourmet,186.42,143.56,22.99,4.711,-0.05265947204343002
LIB-00739335,Premium Orange Marmalade 500g,Spreads,Goldcrest,190.34,146.85,22.85,4.179,-0.05265947204343002
LIB-01484899,Organic Apricot Jam 125g,Spreads,Cape Coastal Honey,206.29,116.01,43.76,3.779,-0.0525892905388583
LIB-04593942,Gourmet Iced Tea Concentrate 750ml,Beverages,Khoisan Gourmet,215.79,132.57,38.57,4.474,-0.05239990153243679
LIB-04886121,Select Rooibos Tea 125g,Beverages,Khoisan Gourmet,239.27,135.44,43.39,3.686,-0.05223679335076059
LIB-01223495,Gourmet Beef Burger Patties 1kg,Value-added Meats,Retailer Brands,211.21,136.56,35.34,4.497,-0.05216607467060319
LIB-03565586,Gourmet Rooibos Tea 400g,Beverages,Khoisan Gourmet,213.75,155.91,27.06,3.549,-0.052160638818491534
LIB-02846562,Family Pack Cottage Pie 750ml,Convenience Meals,Millennium Foods,184.09,145.01,21.23,3.932,-0.052160638818491534
LIB-00419610,Select Chocolate Spread 1L,Spreads,Bonne Maman,262.02,197.7,24.55,3.565,-0.052160638818491534
LIB-04893760,Select BBQ Spice Blend 750g,Dry condiments,Cape Herb & Spice,208.73,162.87,21.97,2.84,-0.052160638818491534
LIB-01519518,Gourmet Strawberry Preserve 1kg,Spreads,Bonne Maman,203.75,158.32,22.3,3.01,-0.052160638818491534
LIB-00743580,Gourmet Chicken Nuggets 750ml,Value-added Meats,Finlar Fine Foods,194.04,151.96,21.69,3.512,-0.052160638818491534
LIB-01031503,Gourmet BBQ Spice Blend 750g,Dry condiments,Cape Foods,192.56,150.82,21.68,3.396,-0.052160638818491534
LIB-00505471,Premium Hot Chocolate 500ml,Beverages,Chamonix,234.17,183.79,21.51,2.821,-0.052160638818491534
LIB-01905903,Family Pack Cottage Pie 250g,Convenience Meals,Finlar Fine Foods,198.53,151.2,23.84,4.12,-0.052160638818491534
LIB-02608758,Everyday Instant Cappuccino 500g,Beverages,Khoisan Gourmet,212.49,159.68,24.85,3.586,-0.052160638818491534
LIB-02236350,Classic Lemon & Herb Seasoning 1kg,Dry condiments,Cape Herb & Spice,194.4,141.24,27.35,4.095,-0.052160638818491534
LIB-02093527,Organic Tomato Paste 400g,Meal ingredients,Montagu Foods,205.64,104.93,48.97,4.104,-0.052150388955570115
LIB-00089496,Classic Beef Burger Patties 750g,Value-added Meats,Finlar Fine Foods,180.64,143.42,20.6,2.966,-0.05198733597426397
LIB-02326900,Gourmet Lasagne Ready Meal 500g,Convenience Meals,Millennium Foods,213.34,133.78,37.29,4.975,-0.05190124386995554
LIB-04984595,Premium Green Tea 750g,Beverages,Chamonix,208.65,129.63,37.87,4.676,-0.05190124386995554
LIB-01473836,Everyday Chocolate Spread 250ml,Spreads,Goldcrest,281.42,173.21,38.45,3.478,-0.05182729968393873
LIB-03783880,Gourmet Strawberry Preserve 125g,Spreads,Bonne Maman,247.69,156.65,36.76,3.745,-0.05182729968393873
LIB-03764310,Premium Apricot Jam 400g,Spreads,Dickon Hall Foods,193.26,134.23,30.54,4.085,-0.05182512400516226
LIB-02198084,everyday chocolate spread 500g,Spreads,Bonne Maman,236.42,181.45,23.25,3.231,-0.051662142983137094
LIB-04723620,Organic Bobotie Ready Meal 2kg,Convenience Meals,Finlar Fine Foods,213.54,164.6,22.92,2.858,-0.051662142983137094
LIB-03466289,Family Pack Strawberry Preserve 125g,Wet condiments,Dickon Hall Foods,206.48,150.88,26.93,3.819,-0.051662142983137094
LIB-04735627,Premium Instant Cappuccino 2kg,Dry condiments,Khoisan Gourmet,205.65,157.3,23.51,3.257,-0.051662142983137094
LIB-04371286,Organic Iced Tea Concentrate 250g,Beverages,Chamonix,221.55,174.59,21.2,2.732,-0.051662142983137094
LIB-03561617,Select Beef Burger Patties 1L,Value-added Meats,Finlar Fine Foods,268.39,191.93,28.49,3.421,-0.051662142983137094
LIB-00895823,Gourmet Apricot Jam 2kg,Spreads,Cape Coastal Honey,211.37,117.18,44.56,3.693,-0.05159205638203168
LIB-01914556,Family Pack Green Tea 1L,Beverages,Khoisan Gourmet,208.0,129.92,37.54,4.337,-0.05140292347831543
LIB-01703861,Gourmet Hot Chocolate 500g,Beverages,Khoisan Gourmet,210.26,140.6,33.13,4.964,-0.05140074905284453
LIB-02641079,Classic Coconut Milk 1kg,Meal ingredients,Rialto,193.86,131.76,32.03,4.948,-0.051326855097762136
LIB-01426653,Traditional Iced Tea Concentrate 750g,Beverages,Chamonix,216.18,125.8,41.81,4.353,-0.05124003586090198
LIB-01176006,Everyday Iced Tea Concentrate 750ml,Beverages,Rialto,223.1,142.79,36.0,4.073,-0.051169412810610604
LIB-01972227,Select Instant Cappuccino 750ml,Beverages,Khoisan Gourmet,208.28,136.64,34.4,5.521,-0.051169412810610604
LIB-02522390,Select Biltong Snack Pack 250g,Snacking,Montagu Foods,191.5,138.51,27.67,5.202,-0.051163984309170796
LIB-03525339,Classic Veg Curry Meal 400g,Convenience Meals,Millennium Foods,197.99,154.89,21.77,3.288,-0.051163984309170796
LIB-03469776,Everyday Iced Tea Concentrate 125g,Beverages,Khoisan Gourmet,241.43,177.78,26.36,3.518,-0.051163984309170796
LIB-04431945,Premium Chicken Nuggets 250g,Value-added Meats,Finlar Fine Foods,222.22,170.02,23.49,3.12,-0.051163984309170796
LIB-02495330,Organic Iced Tea Concentrate 250g,Beverages,Chamonix,237.61,181.52,23.61,3.321,-0.051163984309170796
LIB-02423573,Family Pack Fynbos Honey 250g,Spreads,Goldcrest,254.73,162.07,36.38,3.754,-0.05112471235311766
LIB-01185878,Family Pack Apricot Jam 1L,Spreads,Goldcrest,223.96,157.81,29.54,3.49,-0.05111410375064929
LIB-03898785,Everyday Olive Oil Blend 125g,Meal ingredients,Rialto,211.59,130.24,38.45,4.106,-0.05090494012940061
LIB-04349419,Organic Iced Tea Concentrate 250ml,Beverages,Rialto,209.52,145.92,30.36,3.711,-0.05082892319826571
LIB-02033861,Traditional Hot Chocolate 1kg,Beverages,Chamonix,180.34,142.68,20.88,3.431,-0.050724334843330054
LIB-02465121,Organic Fynbos Honey 750g,Spreads,Cape Coastal Honey,194.19,100.59,48.2,4.516,-0.05068508634530611
LIB-01285481,Gourmet Pasta Shells 750g,Meal ingredients,Montagu Foods,206.28,135.07,34.52,5.083,-0.05067158739838307
LIB-00152254,Gourmet Tomato Paste 125g,Meal ingredients,Goldcrest,211.54,137.09,35.19,4.048,-0.05067158739838307
LIB-02860182,Select Instant Cappuccino 750g,Beverages,Khoisan Gourmet,241.42,184.49,23.58,3.128,-0.05066616256855083
LIB-02917082,Traditional Apricot Jam 250g,Spreads,Bonne Maman,228.89,172.18,24.78,3.433,-0.05066616256855083
LIB-02101985,Select Tomato Paste 250ml,Meal ingredients,Goldcrest,193.77,151.33,21.9,3.536,-0.05066616256855083
LIB-00608317,Traditional Couscous 250ml,Meal ingredients,Rialto,205.44,104.52,49.12,3.928,-0.050655933489280214
LIB-02732448,Premium Iced Tea Concentrate 1L,Beverages,Chamonix,237.4,153.69,35.26,3.712,-0.050597766623821094
LIB-04600996,Traditional Crumbed Chicken Schnitzel 500g,Value-added Meats,Finlar Fine Foods,237.9,155.0,34.85,3.546,-0.050597766623821094
LIB-03749126,Premium Fynbos Honey 250g,Spreads,Dickon Hall Foods,179.57,142.99,20.37,2.947,-0.05049321113056582
LIB-01839452,Family Pack Bobotie Ready Meal 750g,Convenience Meals,Millennium Foods,210.93,167.58,20.55,2.182,-0.05049321113056582
LIB-00333357,Organic Peri-Peri Chicken Strips 750ml,Value-added Meats,Finlar Fine Foods,246.66,195.67,20.67,2.196,-0.05049321113056582
LIB-03795977,Select Strawberry Preserve 250ml,Spreads,Bonne Maman,266.8,163.32,38.79,3.433,-0.050333499345887045
LIB-04178401,Family Pack Strawberry Preserve 750ml,Spreads,Bonne Maman,208.28,147.35,29.25,3.717,-0.05033132807873508
LIB-02344916,Select Apricot Jam 750g,Spreads,Cape Coastal Honey,191.62,131.27,31.49,4.083,-0.05033132807873508
LIB-01267299,Family Pack Iced Tea Concentrate 2kg,Beverages,Khoisan Gourmet,246.48,194.84,20.95,2.396,-0.05022681046291588
LIB-01482827,Organic Peri-Peri Chicken Strips 250ml,Value-added Meats,Finlar Fine Foods,242.59,132.46,45.4,3.434,-0.05018758851090721
LIB-00612460,Classic Strawberry Preserve 1kg,Spreads,Cape Coastal Honey,211.88,153.52,27.54,3.532,-0.05016867753338994
LIB-03062193,Classic Crumbed Chicken Schnitzel 500ml,Value-added Meats,Finlar Fine Foods,192.84,146.38,24.09,4.332,-0.05016867753338994
LIB-01988595,Select Chicken Nuggets 500g,Value-added Meats,Finlar Fine Foods,224.31,166.39,25.82,3.293,-0.05016867753338994
LIB-00208565,Organic Green Tea 250g,Beverages,Chamonix,184.28,147.37,20.03,2.627,-0.05015845537263364
LIB-03207863,Gourmet Instant Cappuccino 500g,Beverages,Chamonix,241.09,168.85,29.96,3.427,-0.05011886442622804
LIB-03129943,Classic Chocolate Spread 125g,Spreads,Bonne Maman,209.26,166.55,20.41,2.186,-0.04999584307240412
LIB-00000663,Select Veg Curry Meal 400g,Convenience Meals,Millennium Foods,194.91,108.81,44.17,4.46,-0.04999561040165024
LIB-04750310,Premium Iced Tea Concentrate 400g,Beverages,Chamonix,212.13,128.39,39.48,4.025,-0.04990998364805599
LIB-02998466,Organic Instant Cappuccino 250ml,Beverages,Rialto,191.61,135.44,29.31,4.44,-0.04983406951138669
LIB-01606780,Classic Plain Yoghurt 125g,Dairy,Lancewood,201.52,141.59,29.74,3.686,-0.04983406951138669
LIB-04708402,everyday peri-peri chicken strips 400g,Value-added Meats,Finlar Fine Foods,257.82,174.2,32.43,3.548,-0.04983406951138669
LIB-04512341,Classic Instant Cappuccino 500ml,Beverages,Khoisan Gourmet,195.85,154.72,21.0,2.568,-0.049729622586838884
LIB-03358012,gourmet orange marmalade 250g,Spreads,Goldcrest,210.41,134.21,36.22,6.566,-0.04967694647002019
LIB-03415608,Gourmet Veg Curry Meal 1L,Convenience Meals,Finlar Fine Foods,247.7,195.38,21.12,2.566,-0.04967152897595484
LIB-02900526,Select Olive Oil Blend 500g,Meal ingredients,Cape Foods,193.83,145.5,24.93,6.137,-0.04967152897595484
LIB-00376262,Family Pack Beef Burger Patties 125g,Value-added Meats,Finlar Fine Foods,209.89,150.61,28.24,3.572,-0.04967152897595484
LIB-00679706,Classic Salted Almonds 750g,Snacking,Ambassador Foods,202.76,150.8,25.63,3.578,-0.04967152897595484
LIB-04934094,Everyday Iced Tea Concentrate 250g,Beverages,Khoisan Gourmet,187.79,146.14,22.18,3.832,-0.04967152897595484
LIB-03130101,GOURMET GREEN TEA 1KG,Beverages,Rialto,216.94,168.94,22.13,2.803,-0.04967152897595484
LIB-01546501,Traditional Couscous 400g,Meal ingredients,Rialto,205.82,138.01,32.95,6.436,-0.049410841511485226
LIB-01243037,classic rooibos tea 1l,Beverages,Khoisan Gourmet,240.19,150.0,37.55,3.606,-0.04933931559963045
LIB-02059408,Select Chicken Nuggets 2kg,Value-added Meats,Finlar Fine Foods,191.46,130.12,32.04,4.406,-0.04933714726859084
LIB-03270662,Classic Apricot Jam 2kg,Spreads,Bonne Maman,206.56,144.14,30.22,3.602,-0.04933714726859084
LIB-01589569,Classic Biltong Snack Pack 250g,Snacking,Montagu Foods,200.54,119.46,40.43,4.616,-0.0492505626769022
LIB-01636522,Everyday Fynbos Honey 750g,Spreads,Cape Coastal Honey,208.74,109.78,47.41,3.653,-0.04919360207367229
LIB-04184182,Select Hot Chocolate 750g,Beverages,Khoisan Gourmet,232.7,175.54,24.56,3.348,-0.04917471666866635
LIB-04956716,Select BBQ Spice Blend 750ml,Dry condiments,Cape Herb & Spice,186.79,137.79,26.23,4.339,-0.04917471666866635
LIB-02687547,Organic Tomato Paste 500g,Meal ingredients,Cape Foods,190.83,139.25,27.03,4.942,-0.04917471666866635
LIB-03952817,Everyday BBQ Spice Blend 500ml,Dry condiments,Cape Herb & Spice,190.76,149.18,21.8,3.827,-0.04917471666866635
LIB-04895236,Gourmet Green Tea 500g,Beverages,Chamonix,235.82,151.76,35.65,3.761,-0.04910645941041947
LIB-03484368,Gourmet Chocolate Spread 400g,Spreads,Goldcrest,198.04,109.99,44.46,4.37,-0.04909311511274872
